"","abortion","state","eth","male","age","educ","party"
"47891",0,"CA","Hispanic",0.5,"40-49","4-Year College","Independent"
"47892",0,"GA","Black",-0.5,"30-39","4-Year College","Democrat"
"47893",0,"GA","Black",-0.5,"50-59","Some college","Democrat"
"47894",0,"CT","White",-0.5,"50-59","4-Year College","Republican"
"47895",1,"OH","White",0.5,"40-49","4-Year College","Republican"
"47896",1,"TX","White",0.5,"40-49","Post-grad","Independent"
"47897",0,"WA","White",0.5,"50-59","4-Year College","Independent"
"47898",1,"IA","White",0.5,"50-59","Some college","Democrat"
"47899",0,"KY","White",0.5,"18-29","HS","Independent"
"47900",1,"PA","White",-0.5,"50-59","Post-grad","Republican"
"47901",1,"NJ","White",0.5,"50-59","Some college","Republican"
"47902",1,"OH","White",0.5,"50-59","Some college","Republican"
"47903",0,"NJ","White",0.5,"60-69","4-Year College","Democrat"
"47904",0,"CA","Hispanic",-0.5,"18-29","Some college","Democrat"
"47905",0,"KS","White",0.5,"60-69","Post-grad","Democrat"
"47906",0,"CA","Black",0.5,"70+","Post-grad","Democrat"
"47907",0,"FL","Hispanic",0.5,"30-39","Post-grad","Democrat"
"47908",1,"MO","White",0.5,"40-49","HS","Republican"
"47909",0,"HI","Other",-0.5,"50-59","HS","Democrat"
"47910",0,"CO","White",-0.5,"50-59","Post-grad","Democrat"
"47911",0,"CA","White",0.5,"50-59","4-Year College","Republican"
"47912",0,"GA","Other",0.5,"30-39","4-Year College","Independent"
"47913",0,"MA","White",-0.5,"60-69","4-Year College","Democrat"
"47914",0,"FL","White",0.5,"50-59","Some college","Independent"
"47915",0,"MN","White",0.5,"50-59","4-Year College","Independent"
"47916",0,"OH","White",0.5,"50-59","4-Year College","Independent"
"47917",0,"CO","White",0.5,"50-59","HS","Republican"
"47918",0,"NY","Other",0.5,"30-39","Post-grad","Republican"
"47919",1,"PA","White",0.5,"30-39","4-Year College","Democrat"
"47920",0,"TN","White",-0.5,"60-69","HS","Independent"
"47921",1,"AZ","White",0.5,"70+","HS","Democrat"
"47922",1,"NJ","White",-0.5,"50-59","Post-grad","Independent"
"47923",0,"MN","White",0.5,"50-59","Some college","Democrat"
"47924",1,"CA","White",-0.5,"70+","Some college","Republican"
"47925",0,"GA","White",-0.5,"40-49","Post-grad","Independent"
"47926",1,"ME","White",-0.5,"70+","HS","Republican"
"47927",0,"VA","Black",-0.5,"70+","Post-grad","Democrat"
"47928",0,"CA","Other",0.5,"40-49","Post-grad","Independent"
"47929",1,"MA","White",-0.5,"60-69","Some college","Independent"
"47930",1,"CT","White",0.5,"50-59","Some college","Independent"
"47931",0,"NY","White",-0.5,"60-69","Post-grad","Democrat"
"47932",0,"CA","White",-0.5,"40-49","Post-grad","Democrat"
"47933",1,"TX","White",-0.5,"70+","Some college","Independent"
"47934",0,"CA","White",-0.5,"40-49","HS","Independent"
"47935",0,"IN","White",-0.5,"40-49","4-Year College","Republican"
"47936",1,"SC","White",-0.5,"40-49","HS","Republican"
"47937",0,"RI","White",-0.5,"50-59","Some college","Independent"
"47938",0,"MN","White",-0.5,"40-49","4-Year College","Democrat"
"47939",0,"CA","Hispanic",-0.5,"18-29","HS","Democrat"
"47940",1,"TX","White",0.5,"30-39","4-Year College","Independent"
"47941",1,"NY","White",-0.5,"50-59","HS","Republican"
"47942",1,"FL","White",0.5,"18-29","No HS","Independent"
"47943",0,"NC","Black",-0.5,"40-49","4-Year College","Democrat"
"47944",0,"MD","White",-0.5,"70+","Some college","Democrat"
"47945",1,"SC","White",-0.5,"50-59","Some college","Republican"
"47946",0,"MA","White",-0.5,"50-59","Some college","Independent"
"47947",1,"OH","Hispanic",-0.5,"30-39","Some college","Republican"
"47948",0,"IL","White",-0.5,"50-59","HS","Republican"
"47949",0,"OK","White",0.5,"50-59","HS","Republican"
"47950",1,"WA","White",0.5,"70+","HS","Republican"
"47951",0,"MD","Other",0.5,"30-39","4-Year College","Independent"
"47952",0,"CA","Hispanic",-0.5,"30-39","HS","Republican"
"47953",1,"MO","White",0.5,"30-39","Some college","Independent"
"47954",0,"CA","White",-0.5,"60-69","Some college","Republican"
"47955",0,"TX","White",-0.5,"50-59","Post-grad","Democrat"
"47956",0,"CA","White",0.5,"30-39","Some college","Democrat"
"47957",0,"NV","Other",0.5,"30-39","Post-grad","Democrat"
"47958",1,"IL","White",-0.5,"60-69","4-Year College","Republican"
"47959",0,"NM","White",0.5,"18-29","Some college","Independent"
"47960",0,"OH","White",0.5,"30-39","HS","Republican"
"47961",0,"MI","White",-0.5,"40-49","Some college","Independent"
"47962",0,"IA","White",-0.5,"70+","Some college","Democrat"
"47963",0,"CA","Black",-0.5,"50-59","4-Year College","Democrat"
"47964",1,"MN","White",0.5,"40-49","Some college","Republican"
"47965",1,"TX","White",-0.5,"50-59","4-Year College","Republican"
"47966",0,"WA","White",0.5,"60-69","HS","Democrat"
"47967",0,"PA","White",0.5,"40-49","HS","Democrat"
"47968",1,"CA","Hispanic",0.5,"50-59","4-Year College","Independent"
"47969",0,"TX","Black",0.5,"50-59","Some college","Independent"
"47970",0,"CT","Black",0.5,"50-59","4-Year College","Independent"
"47971",1,"FL","Hispanic",0.5,"50-59","Some college","Republican"
"47972",1,"NY","White",0.5,"40-49","HS","Republican"
"47973",1,"MN","White",0.5,"50-59","HS","Republican"
"47974",1,"PA","White",0.5,"70+","HS","Republican"
"47975",0,"IA","White",0.5,"18-29","4-Year College","Democrat"
"47976",1,"AZ","White",0.5,"50-59","HS","Independent"
"47977",0,"AZ","White",0.5,"18-29","Post-grad","Democrat"
"47978",1,"MN","Hispanic",0.5,"60-69","HS","Republican"
"47979",0,"MN","White",0.5,"18-29","Some college","Democrat"
"47980",0,"NH","White",0.5,"30-39","HS","Democrat"
"47981",1,"NY","White",0.5,"18-29","Some college","Independent"
"47982",1,"MA","White",0.5,"18-29","Some college","Republican"
"47983",1,"AZ","White",-0.5,"60-69","HS","Democrat"
"47984",0,"OR","White",-0.5,"18-29","4-Year College","Independent"
"47985",0,"NV","Hispanic",0.5,"40-49","Some college","Democrat"
"47986",1,"KY","White",0.5,"40-49","HS","Independent"
"47987",1,"PA","White",0.5,"18-29","Some college","Republican"
"47988",0,"CA","Hispanic",0.5,"18-29","HS","Independent"
"47989",1,"OH","White",0.5,"18-29","Some college","Independent"
"47990",0,"CA","Other",0.5,"18-29","Some college","Democrat"
"47991",0,"NC","White",0.5,"18-29","4-Year College","Democrat"
"47992",0,"IA","White",0.5,"40-49","HS","Independent"
"47993",1,"ME","White",0.5,"40-49","HS","Republican"
"47994",0,"VA","Black",0.5,"18-29","4-Year College","Democrat"
"47995",0,"CA","White",-0.5,"18-29","HS","Democrat"
"47996",0,"CO","White",0.5,"18-29","Some college","Independent"
"47997",1,"WA","White",0.5,"18-29","HS","Republican"
"47998",1,"FL","White",0.5,"40-49","HS","Democrat"
"47999",1,"NH","Other",0.5,"70+","HS","Independent"
"48000",0,"NC","Black",0.5,"18-29","Post-grad","Independent"
"48001",1,"MN","Hispanic",-0.5,"18-29","4-Year College","Independent"
"48002",1,"IA","White",0.5,"50-59","HS","Republican"
"48003",0,"AZ","White",0.5,"60-69","HS","Democrat"
"48004",1,"GA","Black",0.5,"18-29","4-Year College","Independent"
"48005",0,"TX","Other",-0.5,"18-29","Some college","Democrat"
"48006",1,"CA","Hispanic",-0.5,"30-39","Some college","Democrat"
"48007",0,"OR","White",-0.5,"70+","Some college","Democrat"
"48008",0,"RI","White",-0.5,"30-39","HS","Independent"
"48009",0,"NY","Other",0.5,"40-49","4-Year College","Independent"
"48010",0,"TX","Black",-0.5,"30-39","Some college","Democrat"
"48011",0,"WI","White",-0.5,"18-29","Some college","Independent"
"48012",0,"NY","White",-0.5,"30-39","Some college","Republican"
"48013",1,"NY","White",0.5,"60-69","HS","Republican"
"48014",1,"KY","White",0.5,"50-59","Some college","Republican"
"48015",0,"IL","Black",0.5,"60-69","HS","Independent"
"48016",0,"CA","Other",0.5,"30-39","HS","Democrat"
"48017",1,"WA","White",-0.5,"70+","Some college","Republican"
"48018",0,"TX","White",0.5,"60-69","HS","Democrat"
"48019",0,"OH","White",-0.5,"18-29","Some college","Independent"
"48020",0,"NJ","White",0.5,"50-59","Some college","Republican"
"48021",0,"NC","White",0.5,"40-49","HS","Republican"
"48022",0,"WI","White",-0.5,"60-69","HS","Independent"
"48023",0,"NY","White",-0.5,"60-69","Some college","Independent"
"48024",0,"IN","White",-0.5,"30-39","HS","Independent"
"48025",1,"NY","White",-0.5,"70+","HS","Republican"
"48026",0,"CA","White",-0.5,"70+","HS","Independent"
"48027",0,"IN","White",-0.5,"40-49","Post-grad","Democrat"
"48028",0,"OH","White",0.5,"50-59","Some college","Republican"
"48029",1,"VA","White",-0.5,"30-39","Post-grad","Independent"
"48030",1,"FL","White",0.5,"30-39","Some college","Democrat"
"48031",1,"SC","White",-0.5,"50-59","Post-grad","Democrat"
"48032",1,"AZ","White",-0.5,"60-69","Some college","Republican"
"48033",0,"MA","White",-0.5,"50-59","Some college","Democrat"
"48034",0,"PA","White",-0.5,"50-59","HS","Democrat"
"48035",0,"NY","White",0.5,"60-69","Some college","Independent"
"48036",0,"WI","White",-0.5,"40-49","Some college","Democrat"
"48037",0,"FL","White",0.5,"60-69","HS","Independent"
"48038",0,"CT","White",-0.5,"40-49","Some college","Republican"
"48039",1,"AZ","White",-0.5,"70+","Some college","Republican"
"48040",0,"NJ","White",0.5,"60-69","HS","Independent"
"48041",1,"NJ","White",0.5,"50-59","HS","Republican"
"48042",0,"FL","White",-0.5,"30-39","Post-grad","Democrat"
"48043",0,"NE","White",0.5,"50-59","Some college","Democrat"
"48044",0,"CA","Hispanic",0.5,"18-29","Some college","Independent"
"48045",1,"NY","White",0.5,"60-69","HS","Republican"
"48046",0,"CA","White",0.5,"18-29","Some college","Republican"
"48047",0,"NE","Other",-0.5,"18-29","Some college","Independent"
"48048",0,"CA","White",-0.5,"60-69","Some college","Republican"
"48049",0,"OK","Other",0.5,"40-49","HS","Democrat"
"48050",0,"FL","White",0.5,"40-49","Some college","Independent"
"48051",0,"KY","White",-0.5,"18-29","4-Year College","Republican"
"48052",0,"MA","White",-0.5,"60-69","HS","Independent"
"48053",1,"AL","White",-0.5,"70+","HS","Republican"
"48054",0,"NY","White",0.5,"50-59","Some college","Republican"
"48055",0,"VA","Black",-0.5,"18-29","4-Year College","Democrat"
"48056",0,"RI","White",0.5,"60-69","HS","Independent"
"48057",0,"CO","White",-0.5,"60-69","No HS","Democrat"
"48058",0,"IL","White",-0.5,"40-49","Some college","Independent"
"48059",1,"MN","White",0.5,"30-39","4-Year College","Republican"
"48060",0,"GA","White",-0.5,"50-59","Some college","Independent"
"48061",1,"VA","White",0.5,"40-49","4-Year College","Independent"
"48062",0,"NC","Black",0.5,"18-29","No HS","Independent"
"48063",1,"CA","Hispanic",0.5,"18-29","HS","Democrat"
"48064",0,"PA","White",0.5,"18-29","HS","Independent"
"48065",0,"TN","Black",0.5,"18-29","No HS","Democrat"
"48066",1,"TX","Hispanic",0.5,"18-29","Some college","Democrat"
"48067",1,"TX","Hispanic",0.5,"18-29","HS","Republican"
"48068",0,"NV","Black",0.5,"18-29","HS","Independent"
"48069",1,"WI","Black",0.5,"18-29","HS","Independent"
"48070",0,"IN","Black",0.5,"18-29","HS","Independent"
"48071",0,"CO","Black",0.5,"18-29","HS","Democrat"
"48072",0,"AL","Black",0.5,"18-29","HS","Republican"
"48073",0,"GA","Hispanic",0.5,"18-29","HS","Independent"
"48074",0,"GA","Black",0.5,"18-29","HS","Democrat"
"48075",1,"GA","Black",-0.5,"18-29","HS","Democrat"
"48076",0,"CA","White",0.5,"50-59","Some college","Democrat"
"48077",0,"CA","White",0.5,"40-49","Some college","Democrat"
"48078",1,"GA","Black",-0.5,"40-49","HS","Democrat"
"48079",0,"MO","White",-0.5,"60-69","Post-grad","Independent"
"48080",1,"CT","Other",-0.5,"18-29","4-Year College","Democrat"
"48081",0,"CA","Other",0.5,"30-39","Post-grad","Democrat"
"48082",1,"NM","White",0.5,"60-69","HS","Independent"
"48083",0,"PA","White",-0.5,"50-59","HS","Democrat"
"48084",0,"FL","Hispanic",-0.5,"18-29","HS","Independent"
"48085",0,"FL","White",0.5,"30-39","HS","Democrat"
"48086",0,"OH","Black",0.5,"18-29","Some college","Independent"
"48087",1,"FL","White",0.5,"18-29","HS","Republican"
"48088",1,"MO","Other",0.5,"30-39","Post-grad","Independent"
"48089",0,"WA","White",0.5,"50-59","HS","Democrat"
"48090",1,"CA","Hispanic",0.5,"18-29","Some college","Republican"
"48091",0,"WI","White",-0.5,"60-69","Some college","Democrat"
"48092",0,"MN","White",0.5,"50-59","Some college","Independent"
"48093",0,"WA","Other",-0.5,"18-29","Some college","Democrat"
"48094",0,"MA","White",0.5,"60-69","HS","Independent"
"48095",1,"NJ","White",-0.5,"30-39","HS","Democrat"
"48096",1,"IL","White",-0.5,"30-39","Post-grad","Independent"
"48097",1,"NY","Hispanic",0.5,"40-49","4-Year College","Republican"
"48098",1,"IL","White",-0.5,"60-69","HS","Democrat"
"48099",1,"PA","White",-0.5,"70+","HS","Republican"
"48100",0,"IL","Hispanic",-0.5,"30-39","4-Year College","Democrat"
"48101",0,"FL","White",0.5,"50-59","Some college","Independent"
"48102",0,"MA","White",0.5,"40-49","Post-grad","Republican"
"48103",0,"FL","White",-0.5,"70+","HS","Democrat"
"48104",0,"AL","White",-0.5,"50-59","Some college","Republican"
"48105",0,"WA","White",0.5,"18-29","Some college","Democrat"
"48106",1,"CA","Black",-0.5,"50-59","Some college","Democrat"
"48107",0,"CO","White",-0.5,"60-69","Post-grad","Democrat"
"48108",1,"ID","White",-0.5,"60-69","HS","Independent"
"48109",0,"NY","White",0.5,"18-29","Some college","Independent"
"48110",0,"NY","White",-0.5,"50-59","Post-grad","Independent"
"48111",0,"AR","Black",-0.5,"40-49","HS","Democrat"
"48112",1,"FL","White",-0.5,"70+","HS","Republican"
"48113",0,"MN","Hispanic",-0.5,"18-29","Some college","Democrat"
"48114",1,"CA","White",-0.5,"70+","HS","Republican"
"48115",0,"MD","White",-0.5,"50-59","Post-grad","Democrat"
"48116",0,"NY","Hispanic",0.5,"40-49","Post-grad","Democrat"
"48117",1,"WA","White",-0.5,"70+","Some college","Independent"
"48118",1,"NY","White",0.5,"18-29","Some college","Independent"
"48119",1,"AL","White",-0.5,"40-49","Some college","Republican"
"48120",1,"LA","White",0.5,"40-49","Some college","Republican"
"48121",0,"FL","White",-0.5,"50-59","Post-grad","Republican"
"48122",0,"UT","White",0.5,"40-49","HS","Independent"
"48123",1,"PA","White",-0.5,"50-59","HS","Independent"
"48124",0,"NY","Hispanic",-0.5,"50-59","4-Year College","Independent"
"48125",1,"IL","Hispanic",-0.5,"30-39","4-Year College","Republican"
"48126",1,"MN","White",-0.5,"50-59","Some college","Democrat"
"48127",0,"HI","Other",-0.5,"18-29","4-Year College","Democrat"
"48128",0,"NC","Black",0.5,"18-29","Some college","Democrat"
"48129",0,"CO","White",0.5,"50-59","HS","Republican"
"48130",0,"HI","Other",0.5,"40-49","HS","Republican"
"48131",1,"IL","White",-0.5,"50-59","Post-grad","Republican"
"48132",1,"ND","White",0.5,"60-69","HS","Republican"
"48133",1,"IA","White",-0.5,"50-59","Post-grad","Independent"
"48134",1,"MI","White",0.5,"50-59","Some college","Independent"
"48135",0,"FL","White",-0.5,"70+","Some college","Independent"
"48136",0,"PA","White",-0.5,"40-49","Some college","Republican"
"48137",0,"NJ","White",0.5,"40-49","Some college","Republican"
"48138",0,"FL","White",0.5,"30-39","Some college","Independent"
"48139",0,"MO","White",0.5,"50-59","Some college","Republican"
"48140",1,"CA","Other",0.5,"70+","No HS","Independent"
"48141",0,"MD","White",-0.5,"60-69","HS","Republican"
"48142",1,"MO","White",-0.5,"50-59","HS","Republican"
"48143",0,"AZ","White",-0.5,"70+","HS","Republican"
"48144",0,"TX","White",-0.5,"50-59","Post-grad","Democrat"
"48145",0,"NY","White",0.5,"70+","HS","Democrat"
"48146",1,"GA","White",-0.5,"70+","Some college","Independent"
"48147",1,"CT","White",-0.5,"40-49","HS","Republican"
"48148",1,"FL","White",-0.5,"60-69","Some college","Democrat"
"48149",1,"MI","White",-0.5,"18-29","Some college","Republican"
"48150",0,"TX","Hispanic",0.5,"50-59","4-Year College","Democrat"
"48151",1,"IL","White",-0.5,"50-59","Post-grad","Independent"
"48152",1,"CO","White",-0.5,"60-69","Post-grad","Republican"
"48153",0,"MO","White",0.5,"30-39","Post-grad","Democrat"
"48154",0,"NY","White",0.5,"60-69","HS","Independent"
"48155",1,"LA","Hispanic",0.5,"18-29","HS","Independent"
"48156",0,"SC","White",-0.5,"70+","HS","Democrat"
"48157",0,"FL","Black",-0.5,"50-59","Some college","Democrat"
"48158",1,"PA","White",0.5,"70+","HS","Independent"
"48159",0,"IL","White",-0.5,"50-59","Post-grad","Republican"
"48160",0,"MT","Other",0.5,"18-29","4-Year College","Democrat"
"48161",1,"AZ","White",-0.5,"70+","Some college","Republican"
"48162",0,"NY","White",-0.5,"70+","Some college","Democrat"
"48163",1,"CA","Black",0.5,"40-49","Some college","Democrat"
"48164",0,"MA","White",0.5,"40-49","4-Year College","Democrat"
"48165",0,"IL","White",0.5,"30-39","Some college","Independent"
"48166",0,"IL","White",0.5,"50-59","Some college","Independent"
"48167",0,"MS","White",-0.5,"70+","Some college","Democrat"
"48168",1,"OR","White",0.5,"50-59","Some college","Republican"
"48169",0,"NY","Other",0.5,"30-39","Some college","Democrat"
"48170",0,"TX","Hispanic",-0.5,"40-49","HS","Democrat"
"48171",1,"AL","Hispanic",-0.5,"30-39","HS","Independent"
"48172",1,"PA","White",0.5,"70+","HS","Independent"
"48173",0,"VA","White",-0.5,"60-69","Some college","Democrat"
"48174",0,"UT","White",0.5,"50-59","HS","Republican"
"48175",1,"CA","Black",0.5,"50-59","Post-grad","Republican"
"48176",0,"CA","White",-0.5,"40-49","HS","Independent"
"48177",1,"WI","White",-0.5,"50-59","Some college","Democrat"
"48178",0,"MD","Black",-0.5,"50-59","Some college","Democrat"
"48179",0,"MI","White",0.5,"30-39","4-Year College","Independent"
"48180",0,"MN","Black",0.5,"40-49","Post-grad","Independent"
"48181",0,"VA","Black",0.5,"18-29","Some college","Democrat"
"48182",0,"FL","Hispanic",0.5,"40-49","Post-grad","Independent"
"48183",0,"MA","White",-0.5,"40-49","Some college","Democrat"
"48184",1,"VA","White",-0.5,"70+","HS","Democrat"
"48185",1,"FL","Hispanic",-0.5,"30-39","4-Year College","Republican"
"48186",1,"MA","White",-0.5,"70+","Some college","Republican"
"48187",1,"PA","White",-0.5,"60-69","HS","Independent"
"48188",0,"FL","White",-0.5,"60-69","HS","Republican"
"48189",0,"PA","White",0.5,"60-69","Some college","Democrat"
"48190",0,"ME","White",-0.5,"40-49","Some college","Republican"
"48191",1,"CA","Other",-0.5,"60-69","Some college","Republican"
"48192",1,"MI","White",0.5,"30-39","HS","Independent"
"48193",0,"PA","White",-0.5,"70+","Some college","Republican"
"48194",0,"MA","White",-0.5,"40-49","HS","Democrat"
"48195",1,"FL","White",-0.5,"40-49","Some college","Democrat"
"48196",1,"IA","White",-0.5,"40-49","Some college","Independent"
"48197",0,"CA","Other",0.5,"18-29","HS","Democrat"
"48198",0,"WI","White",-0.5,"60-69","Some college","Democrat"
